id,source,text,created_at
842,web,"jujur kurang suka :( teksturnya itu loh super cair, mungkin bagi sebagian orang produknya jadi mudah diblend di kulit. tapi buat aku, jadi susah untuk nentuin seberapa banyak makenya karena pas di tuang untuk 2 jari malah ngalir kemana-mana :( kelebihannya sih memang bener ngga lengket, ngga ada whitecast atau residu sama sekali. produk ini pun pasti disukai sama yang punya kulit super berminyak! ?Ÿ‘ç?Ÿè»",07/08/2024
843,web,"best sunscreen i've ever had!!?Ÿ˜ç?Ÿ˜ç texture nya super duper ringan, no whitecast, dan ga lengket. cocok bgt untuk tipe kulit aku yang oily combination ini. setelah dipake tuh rasanya kaya abis pake moisturizer aja karna emang se ringan ituu. dann harus extra hati2 waktu ngeluarinnya karna lubang packaging nya agak besar",03/08/2024
844,web,"Baru kali ini coba sunscreen serum dari brand ini. Teksturnya cair mungkin karena brandingnya â€˜serumâ€™. Mudah meresap di kulit, finishnya matte dan paling penting gak pedih di mata. Reapplynya agak sedikit repot karena teksturnya yang lebih cair dari sunscreen biasanya",25/07/2024
845,web,"Aku liat review orang-orang ss ini bagus, makannya aku tertarik beli. Teksturnya cair banget jadi memang harus hati-hati pas tuang produknya. Ss ini ringan dan gampang meresap tapi sayangnya bikin wajah kering di bagian sekitar hidung, bisa sampai mengelupas. Mungkin karena di ss ini ada kandungan SLS nya.",19/07/2024
846,web,"lightweight bgt dan teksturnya enak dan langsung meresap gituuu. finishnya juga powdery matte. diaku oil controlnya kurang dan parahnya bikin kulit aku yg Normal jadi kering dan kusem banget, terus gatau kenapa tone kulit aku juga ikut turun :( dari segi packaging kyknya harus diubah soalnya gampang banget bocor/rembes",18/07/2024
847,web,"UV sunscreen serum spf 50+ PA++ yang ini teksturnya ringan, watery, langsung meleleh di kulit, gak whitecast dan aman buat semua jenis kulit. aku pakai ini sebagai daily sunscreen nyaman bangeeet. Gak lengket dan gak greasy",17/07/2024
848,web,"Awalnya dpt sample trs akhirnya coba beli deh. Dia teksturenya caaiiiiirrrrr bgttttttt!!! Jujur aku sering bgt tumpeh tumpeh?Ÿ˜? tpi setelah di pake dia ga bikin lengket dan okee aja, trs krn teksturenya cair aku jdi pake agak lumayan byk",16/07/2024
849,web,Produk sunscreen yang benar-benar cocok banget di kulit orang Indonesia. Punya finish glow tapi gak bikin kulit dry juga. Teksturnya juga enak bangett. Dan harganya juga murah banget untuk spf 50. Pemakaian rutin untuk hijabi benar-benar bikin belang hilang,07/07/2024
850,web,"fix this is my holygrail sunscreen ever! Aku udah coba dari berbagai brand emng si amaterasun ini paling beda karena ada kandungan serumnya juga ya, dia ngebantu aku ngilangin bekas jerawat yg membandel ini dan dia ini teksturnya lebih watery dari sunscreen yang pernah aku pake sebelumnya, aku ga pernah lagi ganti sunscreen but aku pengen coba yg mineral sunscreen keluaran terbarunya amaterasun, dia kaya godain aku gtu buat coba produknya, soalnya yang ini pun super duper cocok! Highly recommend this buat oily skin. Worth to try deh",03/07/2024
851,web,"Sebelumnya iseng beli ini karna keracunan review dan pingin ganti dari produk A, pas pertama kali pake sempet ragu karna texturenya cair to milky gitu takut bikin sumuk/berat kaya produk S. But surprisingly ringan banget dan blendable! Ga bikin makeup cakey dan no whitecast! Mudah meresap juga, karna mukaku berminyak jadi emang lg cari sunscreen yg ada efek moistnya juga dan amaterasun ini worth to try!

Udah 2x purchase dan kayanya bakal bertahan stay sama ini produk sih sementara waktu.",02/07/2024
852,web,"menurut aku ini ringan banget dimuka, dia bleneble dan gak withcast sama sekali. enak banget dipake seharian karna beneran seringan itu dibawa aktifitas. gak lengket dan bisa buat base makeup, gampang menyerap juga dikulit jadi gak perlu effort.",01/07/2024
853,web,"Awal beli karna murah harganya?Ÿ˜†
Amaterasun ini teksturnya cair. Warnanya putih susu gtu. No fragrance. Di apply k kulit muka tu gampaang bgt. Ngeblendnya jg mudah dan cepet menyerap. Finishnya matte. berasa ga pake apa2. Ga berminyak blas. Mau setebel apapun skinker sblmnya finishnya tetep matte uda berasa ky ga pake apa2 gtu?Ÿ˜…
Karna aq pagi selalu skip moisturizer, utk kulit kering aq sblm apply ss pake serum hidrasi dl. Karna kl ga pake serum di area hidung sedikit cekit2.",01/07/2024
854,web,"kulitku oily acne prone dan cocok banget pake sunscreen ini!teksturnya cair, ringan, ga whitecast, ga bikin minyakan, hasil matte tapi ga kering dan gabikin jerawatan! dipakai dibawah make up pun baguss banget, aku sebelum pake make up cuma skin prep pake ss ini dan bagus baguss aja kok! ga piling, last dia numayan awet, aku beli april awal dan sekarang juni masih banyak padahal setiap hari aku pake buat sekolah! untuk harga ramah kok dikantong, 60rban kalau ga salah, kalau mau murah belinya pas diskon tanggal kembar.",29/06/2024
855,web,"Suncreen andalan saat ini. Teksturnya agak thick tapi mudah banget meresap. No whitecast dan hasilnya matte di muka. Yang aku suka dari dia, dia ga bikin muka gampang berminyak. Rasanya light, kayak gak pake sunscreen. Udah repurchased kedua kali, and definitely will be my favorite sunscreen ?Ÿ«¶?Ÿè»",28/06/2024
856,web,Sebenernya teksturnya aku suka sih dia cair banget gampang diratain. Ngesetnya pun cepet dan gak ada whitecast. Cuman kalo dipake pas keringetan trus kena mata pedih pedes gitu. Dipake dibawah makeup juga peeling jadi aku ga pernah berani makeupan diatas sunscreen ini. Finishnya tuh kek ada rasa powdery gitu di muka dan bikin gerah. Setiap abis pake ini sunscreen pasti muka ku auto keluar keringet sendiri sebel :(,27/06/2024
857,web,"beli ini grgr keracunan content creator tiktok. pertama beli lgsg yg bundle isi 2 DAN BERHARAP BGT COCOK krn dr tampilan, teksturnya bakalan cocok bgt dikulitku. dan iya cocok. ringan bgt super ringan, mudah meresap, mudah di blend, gak peeling, gak minyakan??!!! sumpah kpn lg dapetin ss yg bikin ga minyakan. gaada bau apa2 jg (netral), MURAH, pas dipake ada sensasi cooling gitu adem bgt. MINUSNYA adalah, packagingnya gak sesuai sama isinya. isinya cairrrrr bgt packagingnya bgsnya yg ada mulut lancip gt biar gak bleber, trs juga dia PA nya cuma 2, berharap 4 biar makin makin proteksinya?Ÿ’—",25/06/2024
858,web,"Baru beberapa minggu coba Sunscreen Serum dari Amaterasun, SPF nya oke udah 50. Karena bentuknya Serum jadi lebih cair dan gampang banget buat di blend. Apalagi nih buat yang makeup an mau di timpa Primer Water or Primer Gel oke bangetttt gak luntur",23/06/2024
859,web,"Tektur serum sunscreen ituh watery warnanya putih jadi kayak pake sunscreen cream gitu cuma lebih ringan aja karna gak lengket waalaupun dari warnanya tuh kayak kita ngiranya bakal lengket kayak serum pada umumnya gitukan. Tapi ternyata engga sama sekali kok. Ga ada bau yang anehâ€ù juga, mayan cepat nyerap",22/06/2024
860,web,"Aku udah pemakaian tube ke 2 sih, teksturnya cair banget, gampang diblendnya kalau di aku ga perih di mata sih, after blend jg di muka jadi matte, no white cast, kebetulan tzone aku kan oily ya, agak peer banget buat nyari sunscreen, cuma aku agak gimana sama packagingnya, dia kan cair bgt tapi bentuk tube kadang ngeluarin produknya suka kebanyakan, jadi bisa diblg untuk sunscreen ini love sama produknya tapi hate sama packagingnya",22/06/2024
861,web,"teksturnya cair banget. bikin mudah diratakan dan diserap kulit.
feelsnya setelah menyerap, agak velvet gitu di kulit.
sesuai namanya, dengan tekstur dan feels nya itu, sunscreen ini emang cocok sih untuk kulit berminyak.

tapii sebenernya berharap banget kalo lubang di packagingnya bisa dibuat lebih kecil.
biar kalo produknya di keluarin tuh gak gampang tumpah karena saking cairnya.",22/06/2024
862,web,"Suka banget sm formulanya, gaada whitecast mau pake banyak jg gak greasy dan ngesetnya cepet, tapi di mata agak pedih jd pas ngblend harus sampe nyerep dulu kalo ga gitu bisa meleleh kena mata periiih banget, utk packaging juga jujur keliatan cheap banget tp gapapa sih karna murah isi banyak formula bagus",21/06/2024
863,web,"Another sunscreen ringan banget sih ini, cepet nyerap di wajah, gaada whitecast. Sejauh ini nyaman banget dipake, masih gaada aneh2 di wajah .. Untuk skintype combi to oily skin pasti suka sih ini,acne prone aman bangett. Harganya juga masih sangat terjangkau untuk dicoba ?Ÿ«¶?Ÿè» masih belum ketemu minus nya sih di sunscreen ini",20/06/2024
864,web,"Beli ini karena banyak yang bilang ini ringan dan ga ada whitecast, untuk 2 point itu aku setuju sih...tapi di kulitku yg dry ini, sunscreen ini tuh ngebuat kulitku makin kering...udah gitu ss ini pedih di mata ?Ÿ˜??Ÿ?è?Ÿè». Jadi kalau udah pake ss ini trs beberapa jam ke depan kucek mata tuh masih pedih juga. Aku lebih saranin ss ini buat kulit oily, soalnya di aku ngebuat kulit makin kering jd ngebuat muka terkesan kusam. Buat repurchase no, packaging-nya jg plastik yg kualitasnya kurang bgt sih menurutku (karena harganya termasuk yg affordable jg kali yaaa).",20/06/2024
865,web,"Dari semua sunscreen amaterasun yg aku voba, aku paling suka sama yg serum ini paling ringan teksturnya dan hasilnya natural gitu ga matte tp ga oily yg becek bikin kusam gitu. Enak teksturnya ringan gampang diblend. Langsung nyerap ke kulit. Cocol diaku. Packaging sama aja sih sama yg lain beda varian aja. Ini termasuk sunscreen favoritku",20/06/2024
866,web,"Sedihhhhh, muka aku yg oily tp malah makin oily dan kusam banget pake ini huhu. Padahal ringan bangett. Produknya mudah meresap tapi masih ga ngerti kenapa bisa mikin aku kusam bangettt, udh ditimpa bedak pun makin oily parah plus jadi kusam dan gelap",17/06/2024
867,web,"udah ke2 kalinya coba ini produk bagus poll, cocok untuk typkul oily trus juga isinya banyak jadi habisnya lama gituloh.. BAGUS BANGET POKOKNYA bakalan beli terus sih ini produk.. kalian jgn lupa buat coba nih produk bagus bagus bangetttt",09/06/2024
868,web,"Sunscreen yang ringan non whitecast, harganya juga terjangkau masuk ketagori untuk kulit normal - oily. Kontrol minyaknya juga dapat bgt. Buat yang lagi berjerawat juga bisa pakai ini. Karena bagus buat merawat kulit berjerawat......",09/06/2024
869,web,"Sunscreen + serum, bantu banget bikin wajah cerah dan gak takut terkena sinar matahari, harga yang tidak terlalu mahal sunscreen yang mudah meresap, kapan lagi ada sunscreen + serum jadi satu, seglowing itu wajah kalo udah pake sunscreen amaterasun",09/06/2024
870,web,"Sunscreen ringan dan enak dipake buat sat set sat set. Dia cepet nyerep ke kulit. Tekstur lebih cair dibanding sunscreen pada umumnya, mungkin karena ini sunscreen serum kali ya. Awalnya aku sering pake ini buat outdoor, cuman ngerasa kayak kurang kelindungi aja ini wajah. Setelah cari info dari beauty influencer lain ada yg bilang ini lebih cocok dipake indoor. Alhasil lebih suka pake ini kalau lagi di rumah",08/06/2024
871,web,"Salah satu sunscreen yang aku bener bener suka, awalnya aku coba dari sample. Terus waktu aku pake dia ga bikin berminyak, cepet banget nyerapnya, no white case, dan ngurangin kemerahan di wajah aku. Bener bener suka sama sunscreen ini dan aku udah repurchase berkali kali. U must try!",07/06/2024
872,web,"Sunscreen dengan tekstur agak cair, ringan, mudah meresap dan ga whitecast. Di kulit aku yg combi cenderung membuat berminyak. Tidak menimbulkan jerawat/beruntusan. Sangat periiih di mata kalo terkena air/keringat.",06/06/2024
873,web,"Setelah satu bulan pemakaian aku bisa bilang; suka bangettt! Buat kalian yang punya kulit oily dan males banget pake sunscreen karena bikin muka tambah berminyak, harus banget cobain ini! Klaimnya real loh, beneran matte hasilnya, nahan minyaknya oke banget, nggak bikin kusam sama sekali. Terus beneran anti gosong. Aku pakai ini setiap hari dan ga takut muka gosong walau panas-panasan. Bahagia banget nemuin sunscreen lokal sebagus ini. Akhirnya bisa menggantikan sunscreen merk Jepun kecintaanku yg harganya selangit ?Ÿ˜€",06/06/2024
874,web,"Gatau sih udah berapa tube aku habisin sunscreen nya amaterasun yang sun serum karena memang senyaman itu! Teksturnya cair dan agak runny jadi harus cepet apply nya ya. Sunscreen ini ringan banget dan ga tacky sama sekali. Whitecast dan perih pun juga engga. So far ini masih jadi sunscreen holygrail ku, sampe repurchase berkali kali?Ÿ«¶?Ÿè»",06/06/2024
875,web,"Gila banget produk sunscreennya ameterasun. Aku sebagai pengguna ameterasun yang memiliki oily skin sangat puas dengan produk sunscreen ameterasun yang warna biru ini. nahan minyak bangett dan buat glowing. sangat cocok dipake daily maupun kegiatan luar ruangan. dan ditimpa makeup pun, makeupnya ga geser. cinta bgttlahh",06/06/2024
876,web,"Setelah beberapa x ganti Sunscreen, kita bener2 menemukan yg beneran bisa memproteksi wajah aku dan Pak Suami dr paparan sinar matahari, Alhamdulilah dipertemukn dgn Sunscreen ini. Tekstur nya yg cepat nyerap, beneran ga bikin muka abu2 keringetan trs longsor gitu, GAK SAMSEK. Beneran bagusss ya Ampun ?Ÿ’–",05/06/2024
877,web,"Sunscreen teringan yang pernah aku pakai, cocok dikulit aku yang agak oily dan gampang banget buat keringetan. agak bikin peeling setelah pemakaain tapi engga mengganggu sekali masih aman buat dipakai sebelum makeup an! jadi sunscreen terfavorite!",05/06/2024
878,web,"Sunscreen kecintaan yang pakenya ga pake mikir, ringan dan finishnya matte. Cocok buat kulitku yang combinasi oily, nyaman dilayer sama makeup juga ga bikin sensasi dakian. Harganya juga masih terjangkau buat dipake daily tanpa harus timpa bedak lagi. Cobain deh",05/06/2024
879,web,"BEST BEST BESTTTTT sunscreen terenak yang pernah aku coba dengan harga segini, ringan banget, cepet nyerep dan texturenya cair. Hasilnya matte tp ga kering. Texture kayak gini biasanya cm ada di ss 80rb/30gr keatas, tapi ini ss 50rb an rasanya oke banget.
Minusnya cuma di packaging, botol standar dan lubangnya gede. Mungkin untuk neken budget kali yaa. Tapi overall ini ss yang worth itbbgtttt",04/06/2024
880,web,"Padahal awalnya salah beli varian produk, harusnya aku ambil suncreen yang untuk jenis kulit dry skin. Turns out aku tetep suka sih, terutama teksturnya ini ringan banget. Tipe suncreen yg lumayan cair, tapi well blended, gak lengket dan gak ninggalin whitecast?Ÿ‘Œ?Ÿè» No peeling juga, jadi aman banget kalo untuk dipake sebelum makeup?ŸŒŸ Aku kira finishnya ini bakal too dry di kulitku, tapi so far aman sih. Cuma biasanya aku selalu pastiin pake pelembap yang super hydrating sebelumnya",04/06/2024
881,web,"UV Sunscreen serum cocok untuk kulit normalku
tekstunya ringan membuat lembut dan nyaman , melembabkan serta memperkuat skin barrier. Muka jadi flawless. Cocok digunakan sehari hari dan tidak lengket. Diibawa pergi pun juga okeeeeeee",02/06/2024
882,web,"Sunscreen teringan gang pernah gue punya dan coba, bnr2 watery bgt texturenya ringan, dan blandable bgt, ga bikin dempul, aman bgt, dan super bantu lindungin kulit dari sinar matahari, yang paling penting, nyaman di pakai tiap hari, wajib punya!",01/06/2024
883,web,"One of my best purchases ya sunscreen ini?Ÿ˜ç aku udh liat review tentang sunscreen ini dari berbagai social media dan akhirnya aku beli pas jxb kemarin, thanks God aku cocok bgt akhirnya gk pernah ganti ke sunscreen merek lain?Ÿ?ç?Ÿ?çâœ¨âœ¨âœ¨",28/05/2024
884,web,"sunscreen serum ini the best banget buat kulit normal to oily, finishnya yang matte dan langsung ngset di kulit cepet gak ada rasa lengket sama sekali, teksturnya juga encer gak berasa kayak pake sunscreen sih. Buat skinprep bisa pake moist dulu sebelumnya biar gak dry nanti makeupnya, so far buat daily ini ternyaman buatkuuu",27/05/2024
885,web,"Sunscreen rasa serum yang cocok dipakai mulai diumur 11 tahun keatas, dan punya tekstur yang super ringan. Bagi oily prone yang mengeluarkan sebum seharian tekstur ini cocok untuk kalian. Finishednya tak membuat muka jadi seperti kilang minyak, sebaliknya bisa mengontrol sebum dan ada powdery sensation. Walau SPFnya 50, tak ada lagi muka breakout, masih terasa nyaman tak membuat muka jadi tambah merah seperti kepiting rebus. Dengan Intelligent DNA GuardianTM yang melindungi kerusakan DNA pada kulit dari paparan sinar UVA, UVB, Bluelight, Infrared, polusi dan Radikal bebas. Muka berasa segar dan sehat setelahnya.",17/05/2024
886,web,Amaterasun yang paling nyaman dikulit oily. Teksturnya super cair jadi gampang di blend menyerap dan tidak lengket dikulit serta gak ada aromanya. Tapiii packaging flip topnya agak keras dibuka nya menurutku. Dan kalau udara lagi panas banget doi kerasa gerah di muka. Untuk whitecast aman yaa.,17/05/2024
